month,borough,communitydistrict,refusetonscollected,papertonscollected,mgptonscollected,resorganicstons,schoolorganictons,borough_id,leavesorganictons,xmastreetons
2015 / 02,Staten Island,02,2816.900000000000091,512.649999999999977,411.740000000000009,,19.730000000000000,5,,
2015 / 02,Staten Island,03,3770.750000000000000,710.419999999999959,554.240000000000009,,21.629999999999999,5,,
2015 / 01,Bronx,01,1782.710000000000036,80.180000000000007,91.989999999999995,,,2,,6.800000000000000
2015 / 01,Bronx,02,1418.930000000000064,115.260000000000005,138.170000000000016,,,2,,4.500000000000000
2015 / 01,Bronx,03,1694.259999999999991,76.640000000000001,83.250000000000000,,,2,,2.100000000000000
2015 / 01,Bronx,04,3843.840000000000146,172.590000000000003,209.860000000000014,,,2,,12.400000000000000
2015 / 01,Bronx,05,3171.809999999999945,162.319999999999993,232.319999999999993,,,2,,7.600000000000001
2015 / 01,Bronx,06,1957.009999999999991,75.219999999999999,99.549999999999997,,41.719999999999999,2,,4.600000000000001
2015 / 01,Bronx,07,3330.550000000000182,238.230000000000018,309.740000000000009,,,2,,11.700000000000001
2015 / 01,Bronx,08,2260.000000000000000,302.379999999999995,286.879999999999995,,,2,,10.800000000000001
2015 / 01,Bronx,09,3464.639999999999873,197.189999999999998,272.930000000000007,,,2,,14.700000000000001
2015 / 01,Bronx,10,2129.260000000000218,308.050000000000011,298.780000000000030,23.100000000000001,,2,,19.600000000000001
2015 / 01,Bronx,11,2731.599999999999909,279.079999999999984,280.290000000000020,,,2,,21.500000000000000
2015 / 01,Bronx,12,3206.269999999999982,325.730000000000018,417.590000000000032,,,2,,10.800000000000001
2015 / 01,Brooklyn,01,4697.770000000000437,462.530000000000030,381.019999999999982,,,3,,31.199999999999999
2015 / 01,Brooklyn,02,2163.150000000000091,377.870000000000005,284.819999999999993,,10.290000000000001,3,,42.000000000000000
2015 / 01,Brooklyn,03,3480.320000000000164,222.490000000000009,215.020000000000010,,,3,,14.800000000000001
2015 / 01,Brooklyn,04,2677.000000000000000,173.849999999999994,230.780000000000001,,,3,,8.700000000000001
2015 / 01,Brooklyn,05,3584.010000000000218,181.509999999999991,242.349999999999994,,,3,,17.199999999999999
2015 / 01,Brooklyn,06,2089.309999999999945,501.840000000000032,377.720000000000027,78.469999999999999,25.920000000000002,3,,66.120000000000005
2015 / 01,Brooklyn,07,3011.789999999999964,362.400000000000034,306.620000000000005,67.689999999999998,,3,,22.800000000000001
2015 / 01,Brooklyn,08,2361.220000000000255,188.400000000000006,173.819999999999993,,21.300000000000001,3,,28.000000000000000
2015 / 01,Brooklyn,09,2702.579999999999927,210.450000000000017,164.500000000000000,,38.420000000000002,3,,9.800000000000001
2015 / 01,Brooklyn,10,2959.329999999999927,485.000000000000000,336.459999999999980,54.050000000000004,,3,,54.000000000000000
2015 / 01,Brooklyn,11,4372.319999999999709,573.330000000000041,394.740000000000009,,,3,,16.000000000000000
2015 / 01,Brooklyn,12,5608.510000000000218,612.370000000000005,324.569999999999993,,43.329999999999998,3,,5.800000000000000
2015 / 01,Brooklyn,13,1886.730000000000018,138.150000000000006,137.780000000000001,,,3,,5.950000000000000
2015 / 01,Brooklyn,14,4333.850000000000364,381.300000000000011,276.259999999999991,,,3,,18.800000000000001
2015 / 01,Brooklyn,15,3860.570000000000164,504.230000000000018,350.370000000000005,,,3,,29.400000000000002
2015 / 01,Brooklyn,16,1660.269999999999982,86.620000000000005,101.070000000000007,,,3,,5.000000000000000
2015 / 01,Brooklyn,17,3668.880000000000109,259.530000000000030,307.180000000000007,,,3,,8.400000000000000
2015 / 01,Brooklyn,18,4463.930000000000291,510.350000000000023,433.579999999999984,,,3,,29.400000000000002
2015 / 01,Manhattan,01,1303.170000000000073,378.829999999999984,256.060000000000002,11.730000000000000,,1,,22.000000000000000
2015 / 01,Manhattan,02,1949.240000000000009,369.420000000000016,272.370000000000005,,16.410000000000000,1,,39.000000000000000
2015 / 01,Manhattan,03,2836.590000000000146,319.660000000000025,280.420000000000016,,32.570000000000000,1,,41.399999999999999
2015 / 01,Manhattan,04,2214.690000000000055,474.060000000000002,390.449999999999989,,,1,,21.600000000000001
2015 / 01,Manhattan,05,1229.740000000000009,223.150000000000006,148.300000000000011,,,1,,28.000000000000000
2015 / 01,Manhattan,06,2853.659999999999854,570.620000000000005,464.720000000000027,,,1,,56.100000000000001
2015 / 01,Manhattan,07,5008.539999999999964,1083.920000000000073,753.600000000000023,12.900000000000000,23.379999999999999,1,,110.400000000000006
2015 / 01,Manhattan,08,5226.140000000000327,1052.140000000000100,738.980000000000018,10.410000000000000,,1,,114.000000000000000
2015 / 01,Manhattan,09,2283.250000000000000,279.310000000000002,245.420000000000016,,29.590000000000000,1,,16.399999999999999
2015 / 01,Manhattan,10,2616.590000000000146,244.560000000000002,213.250000000000000,,,1,,21.600000000000001
2015 / 01,Manhattan,11,2090.199999999999818,156.920000000000016,142.060000000000002,,31.500000000000000,1,,10.000000000000000
2015 / 01,Manhattan,12,4617.779999999999745,460.100000000000023,487.879999999999995,,29.530000000000001,1,,44.800000000000004
2015 / 01,Queens,01,3680.789999999999964,490.180000000000007,456.699999999999989,,,4,,50.700000000000003
2015 / 01,Queens,02,2660.480000000000018,344.840000000000032,284.209999999999980,,,4,,30.400000000000002
2015 / 01,Queens,03,4271.279999999999745,332.560000000000002,352.800000000000011,,,4,,26.400000000000002
2015 / 01,Queens,04,3892.559999999999945,299.230000000000018,281.079999999999984,,,4,,16.500000000000000
2015 / 01,Queens,05,4230.730000000000473,586.789999999999964,557.580000000000041,47.259999999999998,64.010000000000005,4,,55.000000000000000
2015 / 01,Queens,06,2509.559999999999945,376.709999999999980,281.379999999999995,,,4,,20.400000000000002
2015 / 01,Queens,07,5624.690000000000509,713.919999999999959,504.069999999999993,,,4,,62.399999999999999
2015 / 01,Queens,08,3137.490000000000236,391.550000000000011,280.900000000000034,,,4,,21.600000000000001
2015 / 01,Queens,09,3404.750000000000000,374.900000000000034,371.829999999999984,,,4,,31.500000000000000
2015 / 01,Queens,10,3075.490000000000236,322.680000000000007,324.199999999999989,,,4,,41.300000000000004
2015 / 01,Queens,11,2433.579999999999927,411.610000000000014,312.060000000000002,,,4,,60.000000000000000
2015 / 01,Queens,12,5272.470000000000255,399.730000000000018,552.590000000000032,,,4,,16.199999999999999
2015 / 01,Queens,13,3972.389999999999873,452.780000000000030,526.090000000000032,,,4,,55.000000000000000
2015 / 01,Queens,14,2689.300000000000182,197.800000000000011,166.670000000000016,,,4,,27.000000000000000
2015 / 01,Staten Island,01,4127.409999999999854,592.769999999999982,534.139999999999986,31.460000000000001,,5,,70.799999999999997
2015 / 01,Staten Island,02,3342.260000000000218,541.340000000000032,430.949999999999989,,22.000000000000000,5,,49.500000000000000
2015 / 01,Staten Island,03,4594.170000000000073,761.769999999999982,601.450000000000045,,21.940000000000001,5,,69.000000000000000
2014 / 12,Bronx,01,2035.660000000000082,123.920000000000002,118.820000000000007,,,2,,
2014 / 12,Bronx,02,1617.690000000000055,87.480000000000004,100.769999999999996,,,2,,
2014 / 12,Bronx,03,1972.500000000000000,149.090000000000003,142.039999999999992,,,2,,
2014 / 12,Bronx,04,4465.140000000000327,255.140000000000015,263.500000000000000,,,2,,
2014 / 12,Bronx,05,3665.320000000000164,244.800000000000011,283.689999999999998,,,2,,
2014 / 12,Bronx,06,2305.220000000000255,153.950000000000017,167.159999999999997,,39.770000000000003,2,,
2014 / 12,Bronx,07,3869.950000000000273,312.579999999999984,350.430000000000007,,,2,,
2014 / 12,Bronx,08,2600.110000000000127,423.550000000000011,340.129999999999995,,,2,,
2014 / 12,Bronx,09,4111.130000000000109,231.270000000000010,267.810000000000002,,,2,,
2014 / 12,Bronx,10,2602.190000000000055,420.110000000000014,327.680000000000007,30.129999999999999,,2,,
2014 / 12,Bronx,11,3180.780000000000200,363.030000000000030,297.910000000000025,,,2,,
2014 / 12,Bronx,12,4045.110000000000127,441.759999999999991,480.290000000000020,,,2,,
2014 / 12,Brooklyn,01,5186.090000000000146,564.419999999999959,409.530000000000030,,,3,,
2014 / 12,Brooklyn,02,2497.929999999999836,517.659999999999968,332.379999999999995,,11.700000000000001,3,,
2014 / 12,Brooklyn,03,4154.329999999999927,345.980000000000018,281.019999999999982,,,3,,
2014 / 12,Brooklyn,04,3122.659999999999854,236.770000000000010,268.459999999999980,,,3,,
2014 / 12,Brooklyn,05,4659.850000000000364,320.079999999999984,346.230000000000018,,,3,,
2014 / 12,Brooklyn,06,2361.300000000000182,676.950000000000045,409.930000000000007,105.290000000000006,29.100000000000001,3,,
2014 / 12,Brooklyn,07,3427.519999999999982,506.129999999999995,382.240000000000009,109.120000000000005,,3,,
2014 / 12,Brooklyn,08,2864.990000000000236,314.920000000000016,258.410000000000025,,20.980000000000000,3,,
2014 / 12,Brooklyn,09,3251.389999999999873,269.889999999999986,191.259999999999991,,41.640000000000001,3,,
2014 / 12,Brooklyn,10,3547.500000000000000,671.090000000000032,408.980000000000018,88.650000000000006,,3,,
2014 / 12,Brooklyn,11,5130.409999999999854,777.200000000000045,470.720000000000027,,,3,,
2014 / 12,Brooklyn,12,6435.730000000000473,810.490000000000009,385.480000000000018,,48.579999999999998,3,,
2014 / 12,Brooklyn,13,2159.409999999999854,210.409999999999997,165.930000000000007,,,3,,
2014 / 12,Brooklyn,14,5240.670000000000073,563.550000000000068,342.060000000000002,,,3,,
2014 / 12,Brooklyn,15,4624.500000000000000,741.340000000000032,434.560000000000002,,,3,,
